date,quota_value,net_worth,fund_name,fund_class
8/31/2020,10.0418591,46170373.63,Fundo 399,Fundo de Ações
8/31/2020,0.92170617,136974380.4,Fundo 400,Fundo Multimercado
8/31/2020,0.9999484,140505329.7,Fundo 401,Fundo Multimercado
8/31/2020,1.0987061,593376962.8,Fundo 402,Fundo Multimercado
8/31/2020,1.0409386,19016999.49,Fundo 403,Fundo Multimercado
8/31/2020,1.006888,1103503.1,Fundo 404,Fundo de Ações
8/31/2020,59.2675691,77540295.07,Fundo 405,Fundo Multimercado
8/31/2020,9.584023,107582385.6,Fundo 406,Fundo Multimercado
8/31/2020,7.919657,38187342.42,Fundo 407,Fundo Multimercado
8/31/2020,1.06369112,77818751.45,Fundo 408,Fundo Multimercado
8/31/2020,1.25826653,368286398.1,Fundo 409,Fundo de Ações
8/31/2020,1.0517626,203525886.7,Fundo 410,Fundo Multimercado
8/31/2020,0.99576854,10575560.73,Fundo 411,Fundo Multimercado
8/31/2020,0.9616191,7394782.29,Fundo 412,Fundo de Ações
8/31/2020,101.7663394,50883169.72,Fundo 413,Fundo Multimercado
8/31/2020,0.99687621,121994085.4,Fundo 414,Fundo Multimercado
8/31/2020,146.2793833,1539595986,Fundo 415,Fundo de Ações
8/31/2020,1.13496482,63419050.93,Fundo 416,Fundo Multimercado
8/31/2020,13.0240132,46332134.29,Fundo 417,Fundo de Ações
8/31/2020,2.1804834,34867608.04,Fundo 418,Fundo Multimercado
8/31/2020,18.891649,1811782066,Fundo 419,Fundo Multimercado
8/31/2020,2.0909971,37983801.46,Fundo 420,Fundo Multimercado
8/31/2020,3.2146011,606996470.6,Fundo 421,Fundo de Ações
8/31/2020,3.76071383,427708401.4,Fundo 422,Fundo Multimercado
8/31/2020,368.9687852,1474567973,Fundo 423,Fundo de Ações
8/31/2020,3.66104123,308376134.4,Fundo 424,Fundo de Ações
8/31/2020,2.75834549,98622042.37,Fundo 425,Fundo de Ações
8/31/2020,3.5571705,2421516530,Fundo 426,Fundo de Ações
8/31/2020,4.25660943,1945337969,Fundo 427,Fundo de Ações
8/31/2020,2.9829612,391948797.2,Fundo 428,Fundo de Ações
8/31/2020,3.4850711,346904600.2,Fundo 429,Fundo de Ações
8/31/2020,9.912034,3478068077,Fundo 430,Fundo de Ações
8/31/2020,2.95830926,3907427.35,Fundo 431,Fundo Multimercado
8/31/2020,388.2563047,195366104.3,Fundo 432,Fundo de Ações
8/31/2020,220.632838,461602920.7,Fundo 433,Fundo de Ações
8/31/2020,2.3379028,164742795.1,Fundo 434,Fundo Multimercado
8/31/2020,219.2844114,314464823.8,Fundo 435,Fundo Multimercado
8/31/2020,3.8034558,1969928219,Fundo 436,Fundo Multimercado
8/31/2020,5.063639544,48055157.16,Fundo 437,Fundo Multimercado
8/31/2020,3.255814,3270833964,Fundo 438,Fundo de Ações
8/31/2020,2.7297336,96342536.98,Fundo 439,Fundo Multimercado
8/31/2020,443.3551535,7719506.66,Fundo 440,Fundo de Ações
8/31/2020,4.94927152,232751801.3,Fundo 441,Fundo Multimercado
8/31/2020,0,0,Fundo 442,Fundo de Ações
8/31/2020,330.8271393,239225294,Fundo 443,Fundo Multimercado
8/31/2020,713.9259696,1488979683,Fundo 444,Fundo de Ações
8/31/2020,3.5697269,339433294.1,Fundo 445,Fundo Multimercado
8/31/2020,154.2338832,5079602.01,Fundo 446,Fundo Multimercado
8/31/2020,3.21407348,243700998.7,Fundo 447,Fundo de Ações
8/31/2020,1.7939978,1489343709,Fundo 448,Fundo Multimercado
8/31/2020,26.033996,933597555,Fundo 449,Fundo de Ações
8/31/2020,2.2777597,4192470591,Fundo 450,Fundo Multimercado
8/31/2020,3.6925357,8013296697,Fundo 451,Fundo Multimercado
8/31/2020,2.77083008,352662238.4,Fundo 452,Fundo Multimercado
8/31/2020,21.626581,917371593.1,Fundo 453,Fundo de Ações
8/31/2020,4.83698,1025100320,Fundo 454,Fundo de Ações
8/31/2020,4.9838265,33735835.83,Fundo 455,Fundo Multimercado
8/31/2020,12.9311268,667667114.9,Fundo 456,Fundo Multimercado
8/31/2020,5.0643862,37102727.32,Fundo 457,Fundo de Ações
8/31/2020,5.45278361,34852455.23,Fundo 458,Fundo de Ações
8/31/2020,1.62933371,3400853868,Fundo 459,Fundo de Ações
8/31/2020,5.56680048,2130896159,Fundo 460,Fundo Multimercado
8/31/2020,3.7127606,1320589199,Fundo 461,Fundo de Ações
8/31/2020,12662.91031,2541166289,Fundo 462,Fundo Multimercado
8/31/2020,3.91367298,55149214.42,Fundo 463,Fundo Multimercado
8/31/2020,1134.354741,2316512302,Fundo 464,Fundo de Ações
8/31/2020,536.00537,747544750.5,Fundo 465,Fundo Multimercado
8/31/2020,447.098688,561977998.5,Fundo 466,Fundo Multimercado
8/31/2020,6.96585354,670182192.8,Fundo 467,Fundo Multimercado
8/31/2020,5.23849966,684880234.6,Fundo 468,Fundo Multimercado
8/31/2020,1216.360308,1724276587,Fundo 469,Fundo de Ações
8/31/2020,6.93230042,243637651.5,Fundo 470,Fundo de Ações
8/31/2020,2.6854942,39963097.21,Fundo 471,Fundo Multimercado
8/31/2020,24.134871,672811474.2,Fundo 472,Fundo de Ações
8/31/2020,18.0403969,48335664.03,Fundo 473,Fundo de Ações
8/31/2020,3.10522206,146212202.2,Fundo 474,Fundo Multimercado
8/31/2020,9.21714031,732011268.7,Fundo 475,Fundo de Ações
8/31/2020,1.89631115,262312882.6,Fundo 476,Fundo Multimercado
8/31/2020,3.22776568,1146579835,Fundo 477,Fundo Multimercado
8/31/2020,2.4048629,357203260.8,Fundo 478,Fundo Multimercado
8/31/2020,1.8871183,100362769.9,Fundo 479,Fundo Multimercado
8/31/2020,2.12438448,706165663.2,Fundo 480,Fundo Multimercado
8/31/2020,2184.808103,81091024.18,Fundo 481,Fundo de Ações
8/31/2020,3.253735,763682065.4,Fundo 482,Fundo de Ações
8/31/2020,2.2615704,97128542.03,Fundo 483,Fundo de Ações
8/31/2020,2.84291057,108417884.6,Fundo 484,Fundo de Ações
8/31/2020,1.8974244,57680434.46,Fundo 485,Fundo de Ações
8/31/2020,1.40634192,543889643.7,Fundo 486,Fundo Multimercado
8/31/2020,2.6085551,3431751164,Fundo 487,Fundo Multimercado
8/31/2020,3.9501564,2153427443,Fundo 488,Fundo de Ações
8/31/2020,29.7382568,254185803.6,Fundo 489,Fundo Multimercado
8/31/2020,5.4606599,14902210938,Fundo 490,Fundo Multimercado
8/31/2020,1.0629678,30365907.82,Fundo 491,Fundo Multimercado
8/31/2020,3.13819108,825639424.2,Fundo 492,Fundo Multimercado
8/31/2020,3.34459945,331062848.3,Fundo 493,Fundo Multimercado
8/31/2020,2.40693844,91324414.86,Fundo 494,Fundo Multimercado
8/31/2020,468.2166215,404290895.4,Fundo 495,Fundo de Ações
8/31/2020,428.2113841,280800940.8,Fundo 496,Fundo de Ações
8/31/2020,110.8353585,54678039.2,Fundo 497,Fundo Multimercado
8/31/2020,221.1431193,36622775.68,Fundo 498,Fundo Multimercado
8/31/2020,7639.43965,1013000516,Fundo 499,Fundo de Ações
8/31/2020,202.0103154,347767038.6,Fundo 500,Fundo Multimercado
8/31/2020,2696.237234,31528979.21,Fundo 501,Fundo de Ações
8/31/2020,2.55702184,744535112.4,Fundo 502,Fundo Multimercado
8/31/2020,16.7097189,288078320,Fundo 503,Fundo Multimercado
8/31/2020,18.294142,1503638931,Fundo 504,Fundo Multimercado
8/31/2020,6.7429544,9621138758,Fundo 505,Fundo Multimercado
8/31/2020,2.32113112,23720152.47,Fundo 506,Fundo de Ações
8/31/2020,3.9237798,15464544971,Fundo 507,Fundo Multimercado
8/31/2020,18.99996,695909618,Fundo 508,Fundo Multimercado
8/31/2020,2.14344663,266183092.6,Fundo 509,Fundo Multimercado
8/31/2020,3.51792447,165498515,Fundo 510,Fundo de Ações
8/31/2020,313.2316251,18671101.74,Fundo 511,Fundo Multimercado
8/31/2020,2.86748191,216503553.5,Fundo 512,Fundo de Ações
8/31/2020,2438.652867,704050243.8,Fundo 513,Fundo Multimercado
8/31/2020,2.21899069,113929893.9,Fundo 514,Fundo Multimercado
8/31/2020,4.4768038,263785200.2,Fundo 515,Fundo de Ações
8/31/2020,6.1453204,1530546549,Fundo 516,Fundo de Ações
8/31/2020,1.5331421,46018575.54,Fundo 517,Fundo Multimercado
8/31/2020,3.22425186,646512171,Fundo 518,Fundo Multimercado
8/31/2020,2.56604711,1017947581,Fundo 519,Fundo de Ações
8/31/2020,399.176682,556157644,Fundo 520,Fundo Multimercado
8/31/2020,2.81124729,648160264.2,Fundo 521,Fundo Multimercado
8/31/2020,2.42938399,663661911.6,Fundo 522,Fundo Multimercado
8/31/2020,3.2918904,3587050686,Fundo 523,Fundo Multimercado
8/31/2020,4.77047357,126897783.2,Fundo 524,Fundo de Ações
8/31/2020,5.21323021,80351249.72,Fundo 525,Fundo Multimercado
8/31/2020,3.88215508,63268293.93,Fundo 526,Fundo de Ações
8/31/2020,2.38158488,30679912.03,Fundo 527,Fundo de Ações
8/31/2020,4.8488517,674857405.8,Fundo 528,Fundo de Ações
8/31/2020,5.09211361,230220450.7,Fundo 529,Fundo de Ações
8/31/2020,6.37840906,5604679742,Fundo 530,Fundo de Ações
8/31/2020,2.05734367,1190716593,Fundo 531,Fundo Multimercado
8/31/2020,1.784528,149443451.8,Fundo 532,Fundo de Ações
8/31/2020,20.52629823,1546425111,Fundo 533,Fundo de Ações
8/31/2020,1109.444148,9542120872,Fundo 534,Fundo de Ações
8/31/2020,2.5235765,3834480.65,Fundo 535,Fundo Multimercado
8/31/2020,19.962089,261155858.2,Fundo 536,Fundo de Ações
8/31/2020,23.486122,4097983495,Fundo 537,Fundo de Ações
8/31/2020,35.4045223,452338237.1,Fundo 538,Fundo Multimercado
8/31/2020,380.3412839,12775249.55,Fundo 539,Fundo de Ações
8/31/2020,2.33069384,189216280.8,Fundo 540,Fundo Multimercado
8/31/2020,2.03592129,65597585.57,Fundo 541,Fundo de Ações
8/31/2020,2.85780144,15653433.21,Fundo 542,Fundo de Ações
8/31/2020,5.3479306,496106634.8,Fundo 543,Fundo de Ações
8/31/2020,10.21516769,4971780915,Fundo 544,Fundo de Ações
8/31/2020,2.8741547,830590154,Fundo 545,Fundo de Ações
8/31/2020,41.6815478,2026814461,Fundo 546,Fundo de Ações
8/31/2020,29.3699473,351932370.5,Fundo 547,Fundo Multimercado
8/31/2020,632.8792736,660000029.9,Fundo 548,Fundo de Ações
8/31/2020,536.2232584,1177399975,Fundo 549,Fundo de Ações
8/31/2020,9.6011347,1774314340,Fundo 550,Fundo de Ações
8/31/2020,3.2761476,205904632,Fundo 551,Fundo Multimercado
8/31/2020,29.7532016,1272765659,Fundo 552,Fundo Multimercado
8/31/2020,28.9123663,2081553882,Fundo 553,Fundo Multimercado
8/31/2020,3097.663083,111154675.9,Fundo 554,Fundo Multimercado
8/31/2020,3.2059956,790738374.3,Fundo 555,Fundo Multimercado
8/31/2020,1.96073551,1093834.14,Fundo 556,Fundo Multimercado
8/31/2020,427.1393547,57373837.73,Fundo 557,Fundo de Ações
8/31/2020,3.15632913,23560991.67,Fundo 558,Fundo de Ações
8/31/2020,1.5989208,1809698138,Fundo 559,Fundo Multimercado
8/31/2020,14.1548378,2136353792,Fundo 560,Fundo de Ações
8/31/2020,2.1420266,679347375.6,Fundo 561,Fundo de Ações
8/31/2020,1.7224246,143526272.8,Fundo 562,Fundo de Ações
8/31/2020,2.2423374,568831998.9,Fundo 563,Fundo de Ações
8/31/2020,2.5687775,4927827426,Fundo 564,Fundo Multimercado
8/31/2020,1.5043577,2121988124,Fundo 565,Fundo Multimercado
8/31/2020,1.369645,3579716684,Fundo 566,Fundo Multimercado
8/31/2020,1.6042769,2221758818,Fundo 567,Fundo Multimercado
8/31/2020,3.0894815,3347286267,Fundo 568,Fundo de Ações
8/31/2020,1.7633688,229787962.6,Fundo 569,Fundo Multimercado
8/31/2020,1.3753734,1871791310,Fundo 570,Fundo Multimercado
8/31/2020,1.183739,979443387.1,Fundo 571,Fundo Multimercado
8/31/2020,133.844386,95703918.39,Fundo 572,Fundo Multimercado
8/31/2020,1.8320263,653756070.7,Fundo 573,Fundo de Ações
8/31/2020,1.2352067,38164931.98,Fundo 574,Fundo Multimercado
8/31/2020,1.27340552,225791092.6,Fundo 575,Fundo Multimercado
8/31/2020,1.62773854,96926746.83,Fundo 576,Fundo de Ações
8/31/2020,1.1300094,29464310.79,Fundo 577,Fundo Multimercado
8/31/2020,235.1321198,121244482.8,Fundo 578,Fundo de Ações
8/31/2020,1.29265367,642136941,Fundo 579,Fundo Multimercado
8/31/2020,1.27014718,216687056.1,Fundo 580,Fundo Multimercado
8/31/2020,116.7073429,6991631.98,Fundo 581,Fundo Multimercado
8/31/2020,1.7008882,267529244.7,Fundo 582,Fundo de Ações
8/31/2020,1.40061095,737753681.3,Fundo 583,Fundo Multimercado
8/31/2020,132.854171,515749391.7,Fundo 584,Fundo Multimercado
8/31/2020,2.885661,117113140.4,Fundo 585,Fundo Multimercado
8/31/2020,1.81540206,93032601.07,Fundo 586,Fundo de Ações
8/31/2020,1.2346541,77524083.12,Fundo 587,Fundo Multimercado
8/31/2020,1.39933707,399926128.2,Fundo 588,Fundo Multimercado
8/31/2020,13.156425,20497565789,Fundo 589,Fundo Multimercado
8/31/2020,1.59182464,1161390282,Fundo 590,Fundo Multimercado
8/31/2020,1.3878542,157207677,Fundo 591,Fundo Multimercado
8/31/2020,125.0493619,719464956.1,Fundo 592,Fundo Multimercado
8/31/2020,145.5543845,176506114.3,Fundo 593,Fundo Multimercado
8/31/2020,1.80329867,39745517.12,Fundo 594,Fundo Multimercado
9/3/2020,4.5028588,264897165.3,Fundo 515,Fundo de Ações
9/2/2020,4.5889257,270391720,Fundo 515,Fundo de Ações
9/1/2020,4.6043713,271301819,Fundo 515,Fundo de Ações
9/3/2020,3.8916629,15346168594,Fundo 507,Fundo Multimercado
9/2/2020,3.9056692,15396052643,Fundo 507,Fundo Multimercado
9/1/2020,3.9099456,15403464594,Fundo 507,Fundo Multimercado
9/1/2020,2.35728965,23821271.64,Fundo 506,Fundo de Ações
9/2/2020,2.35621592,23760064.47,Fundo 506,Fundo de Ações
9/3/2020,6.7429544,9618812144,Fundo 505,Fundo Multimercado
9/2/2020,6.7429544,9615176182,Fundo 505,Fundo Multimercado
9/1/2020,6.7429544,9621138660,Fundo 505,Fundo Multimercado
9/3/2020,2.31681222,23331490.88,Fundo 506,Fundo de Ações
9/3/2020,2.5788481,1064034687,Fundo 278,Fundo Multimercado
9/2/2020,2.6251811,1083151753,Fundo 278,Fundo Multimercado
9/1/2020,2.6336792,1086658037,Fundo 278,Fundo Multimercado
9/3/2020,5.67837099,1478062135,Fundo 279,Fundo de Ações
9/2/2020,5.79934575,1503227429,Fundo 279,Fundo de Ações
9/1/2020,5.81037574,1505070007,Fundo 279,Fundo de Ações
9/3/2020,3.0381327,81338917.1,Fundo 294,Fundo de Ações
9/2/2020,3.066635,82101998.07,Fundo 294,Fundo de Ações
9/1/2020,3.0589399,81895980.01,Fundo 294,Fundo de Ações
9/3/2020,2.87423971,217052263.1,Fundo 295,Fundo Multimercado
9/1/2020,2.8855436,219320554.6,Fundo 295,Fundo Multimercado
9/2/2020,2.88447077,218021981.1,Fundo 295,Fundo Multimercado
9/3/2020,5.35748829,1192411777,Fundo 293,Fundo de Ações
9/2/2020,5.53406727,1234317365,Fundo 293,Fundo de Ações
9/1/2020,5.55793895,1235713327,Fundo 293,Fundo de Ações
9/3/2020,391.06069,338106991.4,Fundo 192,Fundo de Ações
9/2/2020,395.8788199,351458747,Fundo 192,Fundo de Ações
9/1/2020,394.1705538,349932202.2,Fundo 192,Fundo de Ações
9/3/2020,23.8798391,432224527.8,Fundo 389,Fundo Multimercado
9/2/2020,23.9166977,432891666.9,Fundo 389,Fundo Multimercado
9/1/2020,23.9068583,432713573.6,Fundo 389,Fundo Multimercado
9/3/2020,531.6353027,1167432292,Fundo 549,Fundo de Ações
9/2/2020,542.8455273,1193227778,Fundo 549,Fundo de Ações
9/1/2020,538.9224461,1184026581,Fundo 549,Fundo de Ações
9/3/2020,623.4332815,649537343.3,Fundo 548,Fundo de Ações
9/2/2020,645.1101564,672990757,Fundo 548,Fundo de Ações
9/1/2020,639.7581683,667258709.2,Fundo 548,Fundo de Ações
9/3/2020,29.6662328,1282391284,Fundo 552,Fundo Multimercado
9/2/2020,29.8738232,1286791059,Fundo 552,Fundo Multimercado
9/1/2020,29.891187,1282140673,Fundo 552,Fundo Multimercado
9/3/2020,28.8934577,2080145806,Fundo 553,Fundo Multimercado
9/2/2020,28.9821945,2086718683,Fundo 553,Fundo Multimercado
9/1/2020,28.985509,2086920421,Fundo 553,Fundo Multimercado
9/3/2020,385.7348658,12956414.09,Fundo 539,Fundo de Ações
9/2/2020,389.7924391,13092703.56,Fundo 539,Fundo de Ações
9/1/2020,390.5376729,13117735.15,Fundo 539,Fundo de Ações
9/1/2020,3115.32373,111788399.9,Fundo 554,Fundo Multimercado
9/3/2020,3113.43855,111720753.3,Fundo 554,Fundo Multimercado
9/2/2020,3114.755148,111767997.3,Fundo 554,Fundo Multimercado
9/3/2020,3.2517577,203396578.6,Fundo 551,Fundo Multimercado
9/2/2020,3.2827428,205719322.5,Fundo 551,Fundo Multimercado
9/1/2020,3.2746166,205478408.3,Fundo 551,Fundo Multimercado
9/2/2020,3.2907389,3591318157,Fundo 523,Fundo Multimercado
9/3/2020,3.2899816,3575497102,Fundo 523,Fundo Multimercado
9/1/2020,3.2879177,3565320851,Fundo 523,Fundo Multimercado
9/3/2020,2.40939533,30987068.45,Fundo 527,Fundo de Ações
9/2/2020,2.45174803,31531763.6,Fundo 527,Fundo de Ações
9/1/2020,2.44835356,31540035.68,Fundo 527,Fundo de Ações
9/3/2020,3.93604459,64033678.92,Fundo 526,Fundo de Ações
9/2/2020,4.01054832,65245745.39,Fundo 526,Fundo de Ações
9/1/2020,3.96943368,64690691.45,Fundo 526,Fundo de Ações
9/3/2020,20.2899751,1527007638,Fundo 533,Fundo de Ações
9/2/2020,20.78955765,1564390658,Fundo 533,Fundo de Ações
9/1/2020,20.98193262,1579452024,Fundo 533,Fundo de Ações
9/3/2020,1125.583323,9670341426,Fundo 534,Fundo de Ações
9/2/2020,1143.392034,9823343265,Fundo 534,Fundo de Ações
9/1/2020,1139.69497,9802302510,Fundo 534,Fundo de Ações
9/1/2020,29.5119307,353633720.7,Fundo 547,Fundo Multimercado
9/3/2020,29.3431024,351610695.3,Fundo 547,Fundo Multimercado
9/3/2020,41.3855698,2012763330,Fundo 546,Fundo de Ações
9/2/2020,42.2090754,2052814054,Fundo 546,Fundo de Ações
9/1/2020,42.45895,2064966559,Fundo 546,Fundo de Ações
9/2/2020,29.4955856,353437861.4,Fundo 547,Fundo Multimercado
9/1/2020,9.7960873,1810102081,Fundo 550,Fundo de Ações
9/2/2020,9.7808232,1804065007,Fundo 550,Fundo de Ações
9/3/2020,9.5487586,1761000876,Fundo 550,Fundo de Ações
9/3/2020,432.0250156,284239328,Fundo 496,Fundo de Ações
9/2/2020,438.7647674,287131335.6,Fundo 496,Fundo de Ações
9/1/2020,439.9564029,288509773.3,Fundo 496,Fundo de Ações
9/3/2020,3.13143199,826006662.6,Fundo 492,Fundo Multimercado
9/2/2020,3.14238271,830022041.7,Fundo 492,Fundo Multimercado
9/1/2020,3.14117464,828114214.1,Fundo 492,Fundo Multimercado
9/3/2020,3.34420396,335143933.4,Fundo 493,Fundo Multimercado
9/2/2020,3.34712893,336316126.1,Fundo 493,Fundo Multimercado
9/1/2020,3.34630955,336335162.6,Fundo 493,Fundo Multimercado
9/3/2020,467.8529274,405678618.4,Fundo 495,Fundo de Ações
9/2/2020,479.2730539,413878522.9,Fundo 495,Fundo de Ações
9/1/2020,478.7726068,413149669.6,Fundo 495,Fundo de Ações
9/3/2020,221.0406111,36605799.63,Fundo 498,Fundo Multimercado
9/2/2020,222.3321403,36819685.48,Fundo 498,Fundo Multimercado
9/1/2020,222.0477444,36772587.63,Fundo 498,Fundo Multimercado
9/3/2020,2.4305715,92221103.87,Fundo 494,Fundo Multimercado
9/2/2020,2.42993207,92196842.61,Fundo 494,Fundo Multimercado
9/1/2020,2.43272788,92302921.78,Fundo 494,Fundo Multimercado
9/3/2020,433.3135329,58092160.27,Fundo 557,Fundo de Ações
9/2/2020,437.9712759,58828793.55,Fundo 557,Fundo de Ações
9/1/2020,438.7247032,58929994.74,Fundo 557,Fundo de Ações
9/3/2020,5.3310902,493880942.6,Fundo 543,Fundo de Ações
9/2/2020,5.4362076,504542039,Fundo 543,Fundo de Ações
9/1/2020,5.408495,501976959.8,Fundo 543,Fundo de Ações
9/3/2020,34.1775786,436293855.1,Fundo 538,Fundo Multimercado
9/2/2020,34.9554035,446182267.7,Fundo 538,Fundo Multimercado
9/1/2020,34.8685352,445530313,Fundo 538,Fundo Multimercado
9/1/2020,29.9054215,255614633.1,Fundo 489,Fundo Multimercado
9/2/2020,29.8793269,255391591.1,Fundo 489,Fundo Multimercado
9/3/2020,29.7974777,254691990.4,Fundo 489,Fundo Multimercado
9/3/2020,4.0693692,2220809058,Fundo 488,Fundo de Ações
9/2/2020,4.1320014,2260560211,Fundo 488,Fundo de Ações
9/1/2020,4.1597334,2268773815,Fundo 488,Fundo de Ações
9/3/2020,5.4828178,14946715210,Fundo 490,Fundo Multimercado
9/2/2020,5.5085121,15016270786,Fundo 490,Fundo Multimercado
9/1/2020,5.5258446,15095207013,Fundo 490,Fundo Multimercado
9/3/2020,2.8392928,810341216,Fundo 545,Fundo de Ações
9/2/2020,2.9145649,840096149.4,Fundo 545,Fundo de Ações
9/1/2020,2.9353862,846600950.3,Fundo 545,Fundo de Ações
9/3/2020,10.13140392,4915141084,Fundo 544,Fundo de Ações
9/2/2020,10.41714769,5057131744,Fundo 544,Fundo de Ações
9/1/2020,10.46737698,5088451813,Fundo 544,Fundo de Ações
9/3/2020,86.303015,228178357.6,Fundo 380,Fundo Multimercado
9/2/2020,86.3151587,228210464.7,Fundo 380,Fundo Multimercado
9/1/2020,86.2885469,228301055.5,Fundo 380,Fundo Multimercado
9/3/2020,7.859566,61803511.47,Fundo 355,Fundo Multimercado
9/2/2020,7.878023,61948648.69,Fundo 355,Fundo Multimercado
9/1/2020,7.879795,61945085.9,Fundo 355,Fundo Multimercado
9/3/2020,59.8570425,78311508.38,Fundo 405,Fundo Multimercado
9/2/2020,60.2185594,78784484.18,Fundo 405,Fundo Multimercado
9/1/2020,60.4106242,79035764.26,Fundo 405,Fundo Multimercado
9/3/2020,7.961268,38549746.94,Fundo 407,Fundo Multimercado
9/2/2020,7.998959,38722001.15,Fundo 407,Fundo Multimercado
9/1/2020,8.005615,38749056.91,Fundo 407,Fundo Multimercado
9/3/2020,9.598256,107591442.4,Fundo 406,Fundo Multimercado
9/2/2020,9.610536,107753779,Fundo 406,Fundo Multimercado
9/1/2020,9.610004,107747818.4,Fundo 406,Fundo Multimercado
9/3/2020,3.4580013,38178885.71,Fundo 319,Fundo de Ações
9/2/2020,3.5026775,38735436.03,Fundo 319,Fundo de Ações
9/1/2020,3.4915558,38612443.24,Fundo 319,Fundo de Ações
9/3/2020,2.8798032,304689722.9,Fundo 320,Fundo de Ações
9/2/2020,2.8397522,300452230.2,Fundo 320,Fundo de Ações
9/1/2020,3.0172924,319236387.5,Fundo 320,Fundo de Ações
9/3/2020,2.494168,1303990.68,Fundo 305,Fundo Multimercado
9/2/2020,2.494283,1304051.13,Fundo 305,Fundo Multimercado
9/1/2020,2.494418,1304121.49,Fundo 305,Fundo Multimercado
9/3/2020,373.0256707,64604256.93,Fundo 317,Fundo Multimercado
